id,date,brand,url,views,likes,comments,saves,shares,duration,engagement_rate_total,engagement_rate_clean,efficiency_score_clean,likes_rate,shares_rate,saves_rate,hook_1,hook_2,hook_evidence,hook_confidence,vibe_check,vibe_evidence,vibe_confidence,humor_intent,text_density,text_evidence,gender,humanity_level,protagonist_type,character_name,influencer_score,baby_presence,animal_presence,production_style,camera_dynamics,brand_colors,bg_colors,brand_lore_visual,brand_lore_visual_evidence,brand_lore_text,brand_lore_text_evidence,video_category,product_visible_early,cta_visible,main_topic,sentiment_score,community_reaction,music
7569251511247605014,20251105,kfc_es,https://www.tiktok.com/@kfc_es/video/7569251511247605014,93000,3576,154,334.0,646,14,05.06,4.9,48.99,3.85,0.69,0.36,visual,punch,Frame 1: floating chicken legs and the Colonel Sanders image in the center. Frame 3: KFC bucket on a heart shape with wings and fire.,1.0,chaotic,"Abstract visuals, floating objects, and meme-style edits.",1.0,yes,low,Text on the bottom of both frames.,none,none,brand_character,Coronel,0.0,0,0,lo-fi,fast_cuts,"[""#FFFFFF"", ""#E62A20""]","[""#000000"", ""#00468B""]",1,Colonel Sanders image is visible. Second frame show the KFC logo with the colonel.,0,none,branding,1,1,Top imágenes impactantes del año 2008,0.7,entusiasta,sonido original
7428998457295146273,20241023,kfc_es,https://www.tiktok.com/@kfc_es/video/7428998457295146273,418500,17500,221,1916.0,1458,7,05.04,4.99,49.88,4.18,0.35,0.46,text_contextual,flat,The hook shows text next to images. The text labels what type of camera or mirror view is displayed. There is no clear rhythm.,1.0,chaotic,Absurd imagery of Colonel Sanders as an emoji and in a mirror reflection mimicking camera views.,0.9,yes,low,sparse text,male,face,brand_character,Coronel,0.0,0,0,lo-fi,static,[],"[""#FFFFFF""]",1,Coronel Sanders,0,none,branding,0,0,Humor sobre la belleza no apreciada,0.3,indiferente,Originalton
7511374334154280214,20250602,kfc_es,https://www.tiktok.com/@kfc_es/video/7511374334154280214,394400,16500,217,1467.0,1782,14,05.06,05.01,50.07,4.18,0.45,0.37,visual,reveal,"The first frame shows two people in formal attire, the second frame shows a raw chicken.",1.0,chaotic,"Abrupt change from people at event to raw chicken, creating a bizarre contrast and humor.",0.9,yes,low,No text is visible in the first 1.5 seconds.,male,face,generic,none,0.0,0,0,lo-fi,zoom_transition,[],"[""#FFFFFF""]",0,none,0,none,branding,0,0,Comida - pollo atractivo,0.3,indiferente,Arab Meme Vedadddy
7486536937076018454,20250327,kfc_es,https://www.tiktok.com/@kfc_es/video/7486536937076018454,479200,19800,420,2194.0,4561,8,5.63,5.54,55.42,4.13,0.95,0.46,visual,punch,The initial frames display a blurred image that quickly resolves into a clear shot of a person dressed as Colonel Sanders. The transition is immediate and eye-catching.,0.9,chaotic,"The rapid transition from blur to clear image, combined with the character and setting, suggests an element of unexpected humor.",0.7,yes,low,No significant text is visible in the initial frames.,male,face,brand_character,Coronel,0.0,0,0,false_ugc,zoom_transition,[],"[""#D1D395"", ""#201918""]",1,Colonel Sanders,0,none,branding,0,0,Humor roto del autor,0.5,indiferente,оригинальный звук
7470590581387922710,20250212,kfc_es,https://www.tiktok.com/@kfc_es/video/7470590581387922710,1000000,44000,617,4061.0,9183,6,5.79,5.72,57.24,4.4,0.92,0.41,visual,reveal,"The first frame shows an empty parking lot, followed by a cat in KFC uniform and holding KFC food, in front of KFC store.",1.0,chaotic,Cat wearing KFC uniform and holding KFC food creates bizarre humor. Deep-fried visual effect,0.9,yes,low,KFC logo is visible.,none,none,none,none,0.0,0,1,lo-fi,static,"[""#BB273A"", ""#F0EDE2"", ""#000000""]","[""#76B3DE"", ""#C0C0C0""]",1,Coronel Sanders logo,0,none,branding,0,0,Simple emoji expression,0.3,indiferente,original sound
7595244727042133270,20260114,kfc_es,https://www.tiktok.com/@kfc_es/video/7595244727042133270,46300,2247,147,211.0,235,7,6.13,5.82,58.16,4.85,0.51,0.46,text_contextual,flat,"The KFC text is large, but only contextual. The shot is static.",1.0,generic,"A replica of KFC in Minecraft. Nothing sensory, chaotic, authentic, didactic, or lifestyle is noticeable.",1.0,no,low,Minimal text on screen.,none,none,none,none,0.0,0,1,studio,static,"[""#FFFFFF"", ""#DA291C""]","[""#87CEEB"", ""#FFFFFF""]",0,none,0,none,branding,0,0,Tierno pollito bebé de un pixel,0.6,entusiasta,sonido original
7441232916539002144,20241125,kfc_es,https://www.tiktok.com/@kfc_es/video/7441232916539002144,6500000,33100,526,2355.0,6230,45,0.65,0.64,6.41,0.51,0.1,0.04,visual,build,"A glowing orange curved line appears against a black background, slowly becoming more visible over the first 1.5 seconds.",0.9,sensory,Close-up of an orange curve. Black background. Minimalist style.,0.7,yes,low,No text is visible in any of the frames.,none,none,brand_character,eduardo,0.0,0,0,studio,static,[],"[""#000000""]",1,eduardo,0,none,branding,0,0,El futuro es Eduardochi,0.4,indiferente,sonido original - KFC España
7472412943397702934,20250217,kfc_es,https://www.tiktok.com/@kfc_es/video/7472412943397702934,980700,45300,1048,4945.0,10000,12,6.25,6.14,61.43,4.62,01.02,0.5,text_direct,flat,"The hook consists of the large text ""Entre cierra los ojos"" with a large burger in the background. The text is prominent from the first frame. No clear rhythm or payoff within the 1.5s.",1.0,generic,The video frame shows a burger with promotional text. No clear aesthetic style is particularly dominant. It does not fit into the other categories.,0.7,yes,low,One phrase is visible over the burger image.,none,none,none,none,0.0,0,0,lo-fi,static,[],"[""#FFFFFF""]",0,none,0,none,branding,1,0,Despertar o reaccionar ante algo,0.0,indiferente,original sound
7591924270331104534,20260105,kfc_es,https://www.tiktok.com/@kfc_es/video/7591924270331104534,94100,4426,198,525.0,918,9,6.45,6.24,62.37,4.7,0.98,0.56,text_direct,punch,"The text ""¿De verdad crees que este texto puede detenerme?"" is visible and large in the frame. The KFC logo is also visible. The chicken is floating in front of a corridor. ",1.0,chaotic,"The text in the video is posing a question, the corridor background is eery, and the chicken is floating.",0.9,yes,medium,The phrase is in large font.,none,none,none,none,0.0,0,0,lo-fi,static,"[""#DA0714"", ""#FFFFFF""]","[""#DAD9B5"", ""#F1F2DE"", ""#191414""]",0,none,0,none,branding,1,0,Hora de la comida,0.0,indiferente,original sound
7487992530861182230,20250331,kfc_es,https://www.tiktok.com/@kfc_es/video/7487992530861182230,1700000,81600,737,6430.0,21400,7,6.48,6.44,64.37,4.8,1.26,0.38,visual,flat,A KFC bucket is in the grass. A bird is visible next to the bucket.,0.9,chaotic,Absurd juxtaposition of KFC bucket and pigeons in a park setting.,0.7,yes,low,No prominent text is visible.,none,none,none,none,0.0,0,1,lo-fi,static,"[""#FFFFFF"", ""#E4002B""]","[""#568259"", ""#906B42""]",0,none,0,none,branding,1,0,Espionaje con palomas,0.3,indiferente,original sound - FC Zenit
7516913148415315222,20250617,kfc_es,https://www.tiktok.com/@kfc_es/video/7516913148415315222,1200000,58500,534,4525.0,20100,7,6.97,6.93,69.27,4.88,1.68,0.38,text_contextual,flat,"The initial frames show a paper cup being filled with ice cream from a machine, with the product name 'LICOR-POLO JUNIOR' visible on the side.",1.0,sensory,"The final frame shows the product with a toothbrush stuck in it, indicating absurd humor.",0.8,yes,medium,Product name and description visible,none,hands,employee,none,0.0,0,0,studio,static,"[""#FFFFFF"", ""#F48FB1"", ""#DE3163""]","[""#FFFFFF"", ""#D3D3D3"", ""#E0E0E0""]",0,none,0,none,product_launch,1,0,Nuevo helado de Licor del Polo,0.5,indiferente,оригинальный звук - ΛstroPlaneet
7526935341501287682,20250714,kfc_es,https://www.tiktok.com/@kfc_es/video/7526935341501287682,218400,13100,140,1060.0,1910,86,7.42,7.36,73.58,6.0,0.87,0.49,text_direct,punch,"The text '!Muy buenas!' is visible in the first 1.5 seconds, man sliding down a yellow tube",0.9,chaotic,"Man in a slide with a wig, the visuals have a silly, absurdist quality.",0.8,yes,low,There is a small amount of text overlayed on the screen.,male,face,influencer,none,0.7,0,0,studio,handheld,"[""#E31B23""]","[""#FFDA61""]",0,none,0,none,branding,0,0,Nuevo juego diario de KFC,0.0,indiferente,sonido original
7436433149640445217,20241112,kfc_es,https://www.tiktok.com/@kfc_es/video/7436433149640445217,1100000,75400,749,9828.0,8341,10,8.57,8.51,85.06,6.85,0.76,0.89,text_direct,flat,Text 'Mapa de todos los fans de KFC' is visible over a map with red dots on it. The text appears at the beginning and remains visible.,1.0,generic,Simple presentation of data on a map with text overlay.,0.9,no,low,Small amount of text relative to the screen size.,none,none,none,none,0.0,0,0,lo-fi,static,"[""#FF0000""]","[""#000000"", ""#4A4A4A""]",0,none,0,none,branding,0,0,Consulta sobre confirmación desde la Antártida,0.0,indiferente,sonido original
7559582699292298518,20251010,kfc_es,https://www.tiktok.com/@kfc_es/video/7559582699292298518,216600,14900,745,1976.0,1683,21,8.91,8.57,85.68,6.88,0.78,0.91,text_direct,punch,"The text ""Si el nuevo disco de Taylor Swift fuese un menú de KFC:"" is visible and grabs attention. The text and imagery appear in the first 1.5 seconds.",1.0,chaotic,Absurd premise relating Taylor Swift to a KFC menu with a cat's face in the background.,1.0,yes,medium,Text fills part of the screen.,none,face,none,none,0.0,0,1,lo-fi,static,"[""#DA291C""]","[""#A57754"", ""#FFFFFF"", ""#000000""]",0,none,0,none,branding,0,0,Nuevo tema musical de Taylor Swift,0.7,entusiasta,sonido original
7491327606432812310,20250409,kfc_es,https://www.tiktok.com/@kfc_es/video/7491327606432812310,1000000,67600,2137,8404.0,10300,171,8.84,8.63,86.3,6.76,01.03,0.84,text_direct,punch,"Text ""Sorry, el meme aún está en construcción"" is visible along with a ""tiempo de espera"" (waiting time).",1.0,chaotic,"Absurd image of toy in a KFC box, meme style composition.",0.9,yes,medium,There are two lines of text at the top and bottom of the frames.,none,none,none,none,0.0,0,0,lo-fi,static,"[""#CE1829"", ""#F4F2EC"", ""#FAD95D""]","[""#FFFFFF""]",0,none,0,none,branding,0,0,Disculpa por molestias causadas,-0.4,indiferente,sonido original
7427101454185418016,20241018,kfc_es,https://www.tiktok.com/@kfc_es/video/7427101454185418016,327200,21000,461,2799.0,6055,9,9.26,9.12,91.24,6.42,1.85,0.86,visual,punch,Cartoon representation of a piece of fried chicken with a human face and a white penguin-like bird with black markings. The background is plain white.,1.0,chaotic,Absurd costumed characters and meme-style composition. Cartoon face on chicken.,0.8,yes,low,The word 'pollo' appears in a speech bubble.,none,face,brand_character,eduardo,0.0,0,1,lo-fi,static,[],"[""#ffffff""]",1,eduardo,0,none,branding,1,0,Humor abstracto/absurdo,0.3,indiferente,sonido original
7556280438684159254,20251001,kfc_es,https://www.tiktok.com/@kfc_es/video/7556280438684159254,601000,45000,237,3305.0,8791,11,9.54,9.5,95.0,7.49,1.46,0.55,text_contextual,flat,"The text 'Monchitosholic' is visible. The rhythm is flat, as the view is consistent throughout the first 1.5 seconds.",1.0,chaotic,"Bright saturated colors, absurd monster cartoon on packaging, meme-style text overlay, strange snack.",0.9,yes,low,"The text density is low, with a simple phrase visible.",none,none,none,none,0.0,0,0,false_ugc,handheld,"[""#FFDA00"", ""#40077B""]","[""#D4AC79"", ""#B32121""]",0,none,0,none,product_launch,1,0,Amor incondicional por los monchitos,0.0,indiferente,original sound
7579267528224951574,20251202,kfc_es,https://www.tiktok.com/@kfc_es/video/7579267528224951574,135000,7004,356,1046.0,4826,16,9.8,9.54,95.38,5.19,3.57,0.77,text_direct,punch,The text 'it's finger lickin' good' is visible. The text and the chicken are visible in the initial frame.,1.0,chaotic,The presence of the floating chicken and animated brand mascot heads gives the video a chaotic vibe.,0.9,yes,medium,The text 'it's finger lickin' good' is present in all frames.,none,none,brand_character,eduardo,0.0,0,0,studio,static,"[""#FFFFFF"", ""#FF0000""]","[""#FFFFFF"", ""#FF0000""]",1,eduardo,0,none,branding,1,0,Merry rizzmas,0.6,entusiasta,67 Merry Rizzmas
7592944841886158102,20260108,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7592944841886158102,15500000,13400,103,1101.0,1128,13,0.1,0.1,01.01,0.09,0.01,0.01,text_direct,punch,"The text ""Yo de camino a devolver eso que compré en rebajas porque 4 Menús4You me rentan mucho más."" is visible. The text appears from the first frame.",1.0,authentic,"Handheld mobile phone footage with natural camera shake, real people in a real-world setting.",0.8,yes,medium,Text takes up about 25% of the screen.,female,face,generic,none,0.0,0,0,ugc,handheld,[],"[""#B0D8EF"", ""#B0B5B7"", ""#2E2E2E""]",0,none,0,none,promo,0,0,Menú4You rentable según lógica femenina,0.4,indiferente,sonido original
7555449246154083617,20250929,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7555449246154083617,241200,1679,38,241.0,58,27,0.84,0.82,8.2,0.7,0.02,0.1,text_direct,flat,"Text says: ""Abriendo los ojos según cuánto me gusten los productos de McDonald's"". Rhythm is flat, nothing changes.",1.0,lifestyle,"Attractive actor, clean lighting, casual clothing, brand restaurant as background.",0.7,yes,medium,text at the bottom of the frame,male,face,generic,none,0.0,0,0,false_ugc,static,"[""#FFC72C""]","[""#FFFFFF"", ""#E5E5E5""]",0,none,0,none,branding,0,0,Nueva forma de disfrutar Chicken McBites,0.4,indiferente,original sound
7574041298454236438,20251118,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7574041298454236438,3100000,2579,27,341.0,279,29,0.1,0.1,01.03,0.08,0.01,0.01,text_direct,punch,The phrase 'Cada McHappy Day a Blanca le flipa pedirse su Big Mac' is visible.,1.0,lifestyle,The frame shows a woman smiling in a city street. It appears to be a staged environment.,0.9,no,medium,Text is present in the frame.,female,face,generic,none,0.0,0,0,false_ugc,static,"[""#FFC72C""]","[""#F2E7D9"", ""#90B585"", ""#E9E4D4""]",0,none,0,none,branding,1,0,McHappy Day y Fundación Ronald McDonald,0.5,indiferente,sonido original
7560242336417041697,20251012,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7560242336417041697,610400,6524,79,702.0,728,27,1.32,1.3,13.03,01.07,0.12,0.12,text_direct,punch,Text 'Pov: hoy te sientes typical Spanish' appears in all frames.,1.0,authentic,Shot with a mobile phone. Some shakiness. Imperfect lighting.,0.7,no,low,Text is present but not overwhelming.,none,none,none,none,0.0,0,0,false_ugc,handheld,[],"[""#8B4513"", ""#F0E68C"", ""#FA8072""]",0,none,0,none,branding,1,0,Café con hielo como algo peligroso,0.7,entusiasta,sonido original - McDonald's® España
7589351042119224598,20251229,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7589351042119224598,8764,116,4,9.0,10,38,1.59,1.54,15.4,1.32,0.11,0.1,text_direct,flat,"The text ""Ya estoy aquí"" is visible in the first frame, and the frames show a person in a park with trees and leaves.",1.0,authentic,"Handheld footage with camera shake, real person in a natural outdoor setting.",0.7,no,low,Single line of text,male,face,influencer,none,0.0,0,0,false_ugc,static,[],"[""#8B4513"", ""#FFFFFF"", ""#006400""]",0,none,0,none,promo,0,0,Creación menú McDonald's DIY,0.2,indiferente,sonido original
7571903143538068758,20251112,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7571903143538068758,708800,1238,14,158.0,65,14,0.21,0.21,02.06,0.17,0.01,0.02,text_direct,punch,"Frames 0.2, 0.8, 1.4: large McDonald's logo with text ""My BIG DAYS"" and ""29 dias para 29 ofertas"".",1.0,lifestyle,"Clean graphics, bright colors, and presentation of offers in a structured way. Feels like a promotional commercial.",0.8,no,high,"Large text elements in frame 0.8, 1.4",male,face,none,none,0.0,0,0,studio,static,"[""#FFC72C"", ""#FFFFFF"", ""#E20047""]","[""#501511"", ""#FFFFFF"", ""#C45456""]",0,none,0,none,promo,0,0,Solicitud de respuesta a Susana Bicho,0.0,indiferente,original sound
7558804029912960288,20251008,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7558804029912960288,381100,1547,57,268.0,112,3,0.52,0.51,05.06,0.41,0.03,0.07,text_direct,punch,Texto grande preguntando por un hack para combinar productos McDonald's. La pregunta es visible desde el primer frame.,1.0,authentic,"Grabado como si fuera un teléfono, manos interactuando con la comida, buena calidad",0.9,no,high,Texto ocupa gran parte del encuadre.,male,face,generic,none,0.0,0,0,false_ugc,static,"[""#008CD7"", ""#FFC72C""]","[""#000000"", ""#FFFFFF""]",0,none,0,none,branding,1,0,Usuarios responden a la descripción del video,0.0,indiferente,sonido original - McDonald's® España
7568883882548940064,20251104,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7568883882548940064,287100,1809,44,189.0,183,27,0.77,0.76,7.6,0.63,0.06,0.07,visual,punch,"The product is edited with a face. The OREO logo is placed over the mouth of the face on the cup. It is an unexpected, strange image.",0.9,chaotic,The images are edited together to make the cup a face and it's disturbing.,0.8,yes,low,Only the Oreo logo is visible,none,none,none,none,0.0,0,0,studio,static,"[""#0059A3"", ""#000000""]","[""#3A2A1F"", ""#A86C40""]",0,none,0,none,branding,1,0,Tentación/atractivo del producto o promoción,0.7,entusiasta,sonido original
7580048985000381718,20251204,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7580048985000381718,3300000,5476,46,974.0,443,50,0.21,0.21,02.09,0.17,0.01,0.03,text_direct,build,"The frame shows a person speaking with the text '¡Atención compañeros!' (Attention comrades!) visible, indicating a direct message. The initial frame is blurry and resolves, building to reveal the speaker.",0.75,lifestyle,Clean shot of person speaking in daytime lighting on a street. Appears to be an intentionally produced scene with good lighting and sound.,0.8,no,low,One line of visible text,male,face,generic,none,0.0,0,0,studio,zoom_transition,"[""#FFC72C""]","[""#959595"", ""#BCA87E""]",0,none,1,Referencias a los portales del Upside Down.,branding,0,0,Información sobre portales del Upside Down,0.0,indiferente,original sound
7579647501272223009,20251203,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7579647501272223009,891000,1526,48,226.0,113,6,0.21,0.21,02.09,0.17,0.01,0.03,text_direct,flat,No prominent text or action is visible in the first 1.5 seconds. The scene is neutral.,0.0,lifestyle,"Appears staged, people eating, suggests a lifestyle setting.",0.7,yes,low,Minimal text visible.,both,body,generic,none,0.0,0,0,false_ugc,static,"[""#FFC72C""]","[""#A9A9A9"", ""#FFFFFF""]",0,none,0,none,branding,1,0,Team preference challenge,0.0,indiferente,sonido original
7577484060956691734,20251127,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7577484060956691734,13800000,35000,310,3243.0,4421,35,0.31,0.31,03.09,0.25,0.03,0.02,visual,flat,The first frames show a blue van with graffiti in front of a McDonald's sign.,0.9,generic,"The scene is a static shot of a van near a McDonald's, without any particular aesthetic flair.",0.5,no,low,"Few words are visible in the first frames, on the van's side.",none,none,none,none,0.0,0,0,studio,zoom_transition,"[""#FFC72C""]","[""#78B0C3"", ""#E0D4C4"", ""#868A97""]",0,none,1,none,branding,0,0,Producto relacionado con Stranger Things,0.5,indiferente,original sound
7554344795737443606,20250926,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7554344795737443606,2300000,23600,1625,1602.0,4945,11,1.38,1.31,13.11,01.03,0.21,0.07,text_contextual,flat,Large text 'Tiny Tan' and cartoon figures are visible. The shot is static with no immediate action.,1.0,lifestyle,"The animated figures are well-produced and presented in a clean, commercial style. The lighting is good.",0.8,no,medium,Large text is visible but doesn't dominate the screen,none,none,none,none,0.0,0,0,studio,static,[],"[""#E6B0FF"", ""#FFFFFF""]",0,none,1,Nuestros hijos gritarán por dentro: ¡El Happy Meal TinyTAN ya está a la venta!,promo,0,0,Happy Meal TinyTAN,0.0,indiferente,original sound
7579984163550317846,20251204,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7579984163550317846,7100000,15400,237,1764.0,4974,12,0.32,0.31,3.12,0.22,0.07,0.02,text_contextual,flat,"The text ""Nuevos McFlurry Stranger Caramel Chocolate Pie"" is prominently displayed. The rhythm is flat as the visual is static.",1.0,lifestyle,"The product is styled and displayed cleanly with good lighting, suggesting a staged commercial aesthetic.",0.8,no,medium,A moderate amount of text is present.,none,hands,none,none,0.0,0,0,studio,static,"[""#0071CE"", ""#FFC72C"", ""#F23030""]","[""#C3966B"", ""#000000""]",0,none,0,none,product_launch,1,0,"Nuevos postres McFlurry Stranger Caramel, Chocolate Pie",0.3,indiferente,original sound
7572518930116398358,20251114,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7572518930116398358,9900000,6339,115,1036.0,418,24,0.08,0.08,0.79,0.06,0.0,0.01,text_direct,punch,"Visible text ""¿Hay mejor plan de viernes que comerse un Big Mac x McHappy Day?"" during first 1.5s. It is a direct question.",1.0,lifestyle,"Shot composition in courtyard, professional lighting, subject posing, clear marketing intent.",0.9,no,low,Text is present but not densely packed in the frame.,female,body,generic,none,0.0,0,0,studio,static,[],"[""#F2D9C9"", ""#FFFFFF""]",0,none,0,none,promo,0,0,McHappy Day: Big Mac ayuda a familias,0.7,entusiasta,original sound
7571558022200184086,20251111,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7571558022200184086,6700000,4451,90,591.0,243,19,0.08,0.08,0.79,0.07,0.0,0.01,text_direct,punch,"Frames 1-3: Big McDonalds logo fills most of the screen, second frame shows text 'My BIG DAYS 29 días para 29 ofertas'.",1.0,lifestyle,"The video has a polished studio look, transitioning into a scene with a person holding a large McDonald's logo.",0.9,no,medium,Text appears in the second and third frames,male,body,generic,none,0.0,0,0,studio,zoom_transition,"[""#FFC72C"", ""#E2003A""]","[""#732320"", ""#FFFFFF""]",0,none,0,none,promo,0,0,Anuncio de un nuevo programa/oferta,0.7,entusiasta,original sound
7585174648057302294,20251218,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7585174648057302294,4600000,3194,45,621.0,325,17,0.09,0.09,0.9,0.07,0.01,0.01,visual,reveal,"No texto prominente, acción física o impacto visual fuerte en los primeros frames.",0.0,generic,Normal scene in a TV,0.0,no,low,Texto pequeño en la marca del televisor.,both,body,none,none,0.0,0,0,studio,static,"[""#0029B3"", ""#FFC72C"", ""#D90012""]","[""#804933"", ""#32312F"", ""#C8A577""]",0,none,0,none,promo,0,0,Menú para afrontar la batalla final,0.5,indiferente,sonido original
7575997633026624800,20251123,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7575997633026624800,907000,766,11,107.0,30,19,0.1,0.1,1.0,0.08,0.0,0.01,text_direct,punch,"The text ""My BIG DAYS"" is visible in large letters against the McDonald's logo in the first 1.5 seconds.",1.0,lifestyle,"The video has a commercial aesthetic, with clear visuals of the brand and a professional style.",0.9,no,medium,Text covers a significant portion of the frame.,male,face,generic,none,0.0,0,0,studio,zoom_transition,"[""#FFC72C"", ""#E60026""]","[""#4E1A22"", ""#E1E1E1""]",0,none,0,none,promo,0,0,Traición y búsqueda de respuesta,0.0,indiferente,original sound
7574405756179451169,20251119,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7574405756179451169,790300,785,8,103.0,47,18,0.12,0.12,1.18,0.1,0.01,0.01,text_direct,punch,"The text ""My Mc BIG DAYS"" is prominently displayed in the first frame.",1.0,lifestyle,The video has a polished TV commercial aesthetic with bright colors and clean graphics.,0.9,no,high,The text 'My McBIGDAYS 29 días para 29 ofertas' is the most prominent element in the frame.,male,body,generic,none,0.0,0,0,studio,zoom_transition,"[""#FFC72C"", ""#E3003C""]","[""#690018""]",0,none,0,none,promo,0,0,Acusación/provocación a un usuario,0.3,indiferente,sonido original - McDonald's® España
7563700757820755222,20251021,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7563700757820755222,5200000,4915,83,884.0,323,16,0.12,0.12,1.18,0.09,0.01,0.02,text_direct,reveal,"The text 'Lista de tareas del hogar' with 'Limpiar la cocina' and a red 'X' appears on the first frame, changing to a green checkmark on the third frame, indicating completion. The rhythm builds expectation and delivers a payoff with the visual change.",1.0,authentic,"Shot in a real kitchen with a slightly shaky camera, natural lighting, and imperfect composition, suggesting a candid, unscripted recording typical of user-generated content.",0.9,no,medium,There is text on the screen in a medium amount.,none,none,none,none,0.0,0,0,ugc,static,[],"[""#F0E6D8"", ""#5C3A29"", ""#FFFFFF""]",0,none,0,none,promo,0,0,Descuento en ofertas familiares con la app,0.0,indiferente,original sound
7556240504489397536,20251001,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7556240504489397536,574600,589,20,70.0,38,10,0.12,0.12,1.21,0.1,0.01,0.01,text_direct,flat,Text overlay 'Es el día del café mi bestie y yo en corto'. Two women holding McCafe cups. Text is direct since it is a general message about the day of the coffee.,1.0,lifestyle,"The video features two attractive women holding coffee cups and smiling at the camera in a bright and well-lit outdoor environment. The composition, with its clear framing of the subjects and the product, resembles a commercial aesthetic.",1.0,no,low,Text overlay on a small area of the screen,female,face,generic,none,0.0,0,0,false_ugc,static,"[""#F2C94C""]","[""#5C8A47"", ""#9197A5"", ""#F6F0E4""]",0,none,0,none,branding,1,0,Comparación entre tipos de café/personalidades,0.0,indiferente,sonido original
7572897532620066081,20251115,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7572897532620066081,850500,927,13,123.0,39,21,0.13,0.13,1.28,0.11,0.0,0.01,text_direct,punch,Frames 1-2 show the McDonald's logo followed by text 'My BIG DAYS 29 días para 29 ofertas'.,0.9,lifestyle,"Clean graphics, bright colors and a studio-like aesthetic.",0.7,no,medium,Text appears in the second frame.,male,face,generic,none,0.0,0,0,studio,zoom_transition,"[""#FFC72C"", ""#E0003F""]","[""#A11633"", ""#F5F5F5""]",0,none,0,none,promo,0,0,Desafío/Indirecta a @Carliyoelnervio,0.0,indiferente,original sound
7584762333520596246,20251217,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7584762333520596246,7000000,7938,64,930.0,631,23,0.14,0.14,1.36,0.11,0.01,0.01,text_direct,flat,"The text ""POV: Eres la amiga detallista del grupo"" is displayed. A woman is holding two McDonald's bags in front of a McDonald's restaurant.",1.0,lifestyle,The footage resembles a commercial aesthetic with a person smiling.,0.7,no,low,Text is present but not overwhelming.,female,body,generic,none,0.0,0,0,false_ugc,handheld,"[""#E83424""]","[""#D8D8D8"", ""#A9A9A9""]",0,none,0,none,promo,1,0,Promoción tazas McMenú Grande,0.0,indiferente,sonido original
7587087674595396886,20251223,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7587087674595396886,6500000,7332,109,1080.0,1011,20,0.15,0.14,1.45,0.11,0.02,0.02,action,build,"Hand places a brown mug with yellow reindeer illustration on the table, more mugs are being added. The mugs are placed and build up, but the entire collection is not displayed immediately.",0.7,lifestyle,"Clean composition, product as a focus, with Christmas tree on the background. Studio lightning.",0.7,no,low,There is only logo on a mug.,female,hands,none,none,0.0,0,0,studio,static,"[""#8B4513"", ""#FFDA61""]","[""#DEB887"", ""#F5F5DC""]",0,none,0,none,promo,1,0,El regalo perfecto,0.7,entusiasta,sonido original
7577376503634332951,20251127,mcdonalds_es,https://www.tiktok.com/@mcdonalds_es/video/7577376503634332951,424300,544,16,83.0,27,13,0.16,0.15,1.54,0.13,0.01,0.02,action,flat,A woman holding and juggling a burger. The shot is static and neutral.,0.9,lifestyle,"A woman is shown juggling a burger in a well-lit, clean environment. The overall feel is staged and polished, characteristic of lifestyle content.",0.8,no,low,Little to no text is visible in the frame.,female,body,generic,none,0.0,0,0,studio,static,[],"[""#E5DCC7"", ""#F2E4D7"", ""#A3A07A""]",0,none,0,none,branding,1,0,Publicación diaria de comida apetitosa,0.6,entusiasta,sonido original
